,loggingTime(txt),accelerometerTimestamp_sinceReboot(s),accelerometerAccelerationX(G),accelerometerAccelerationY(G),accelerometerAccelerationZ(G),label
1241,2024-07-02T10:34:29.425+02:00,1850.961040416667,-0.53253173828125,0.390594482421875,-0.7128448486328125,
1242,2024-07-02T10:34:29.445+02:00,1850.981011416667,-0.4382781982421875,0.627410888671875,-0.6279754638671875,
1243,2024-07-02T10:34:29.465+02:00,1851.000983416667,-0.429046630859375,0.5158233642578125,-0.705535888671875,
1244,2024-07-02T10:34:29.485+02:00,1851.020956416667,-0.4480133056640625,0.359893798828125,-0.6751861572265625,
1245,2024-07-02T10:34:29.505+02:00,1851.040931416667,-0.40374755859375,0.414520263671875,-0.630462646484375,
1246,2024-07-02T10:34:29.525+02:00,1851.060904416667,-0.378570556640625,0.5718536376953125,-0.576416015625,
1247,2024-07-02T10:34:29.545+02:00,1851.080877416667,-0.460662841796875,0.551727294921875,-0.7153778076171875,
1248,2024-07-02T10:34:29.565+02:00,1851.100849416667,-0.508148193359375,0.4931640625,-0.7648468017578125,
1249,2024-07-02T10:34:29.585+02:00,1851.120821416667,-0.441192626953125,0.5566558837890625,-0.6982269287109375,
1250,2024-07-02T10:34:29.605+02:00,1851.140792416667,-0.372314453125,0.5262908935546875,-0.58416748046875,
1251,2024-07-02T10:34:29.625+02:00,1851.160762416667,-0.3135223388671875,0.4550323486328125,-0.5234527587890625,
1252,2024-07-02T10:34:29.645+02:00,1851.180733416667,-0.3413238525390625,0.486907958984375,-0.533233642578125,
1253,2024-07-02T10:34:29.665+02:00,1851.200705416667,-0.3873138427734375,0.5119476318359375,-0.5373687744140625,
1254,2024-07-02T10:34:29.686+02:00,1851.220677416667,-0.34588623046875,0.5276336669921875,-0.5201416015625,
1255,2024-07-02T10:34:29.705+02:00,1851.240650416667,-0.320526123046875,0.545074462890625,-0.542144775390625,
1256,2024-07-02T10:34:29.725+02:00,1851.260623416667,-0.373260498046875,0.587493896484375,-0.574798583984375,
1257,2024-07-02T10:34:29.745+02:00,1851.280595416667,-0.445068359375,0.61767578125,-0.5828399658203125,
1258,2024-07-02T10:34:29.765+02:00,1851.300565416667,-0.4976806640625,0.6237335205078125,-0.5402679443359375,
1259,2024-07-02T10:34:29.784+02:00,1851.320536416667,-0.532745361328125,0.7870635986328125,-0.480194091796875,
1260,2024-07-02T10:34:29.804+02:00,1851.340508416667,-0.51556396484375,0.7880401611328125,-0.521942138671875,
1261,2024-07-02T10:34:29.824+02:00,1851.360479416667,-0.490692138671875,0.6785125732421875,-0.50469970703125,
1262,2024-07-02T10:34:29.844+02:00,1851.380451416667,-0.458892822265625,0.568450927734375,-0.5053253173828125,
1263,2024-07-02T10:34:29.864+02:00,1851.400422416667,-0.4152679443359375,0.597625732421875,-0.4876556396484375,
1264,2024-07-02T10:34:29.884+02:00,1851.420394416667,-0.3883209228515625,0.6553955078125,-0.56842041015625,
1265,2024-07-02T10:34:29.904+02:00,1851.440367416667,-0.3847198486328125,0.6939239501953125,-0.578460693359375,
1266,2024-07-02T10:34:29.924+02:00,1851.460337416667,-0.4092254638671875,0.78125,-0.6241607666015625,
1267,2024-07-02T10:34:29.944+02:00,1851.480309416667,-0.4390411376953125,0.78497314453125,-0.7360076904296875,
1268,2024-07-02T10:34:29.964+02:00,1851.500280416667,-0.4393463134765625,0.8106536865234375,-0.7325286865234375,
1269,2024-07-02T10:34:29.984+02:00,1851.520250416667,-0.3801422119140625,0.7371673583984375,-0.7021026611328125,
1270,2024-07-02T10:34:30.004+02:00,1851.540222416667,-0.2751922607421875,0.65313720703125,-0.6569976806640625,
1271,2024-07-02T10:34:30.024+02:00,1851.560193416667,-0.232513427734375,0.70294189453125,-0.61114501953125,
